id,clave_entidad,nombre_entidad,clave_municipio,nombre_municipio,poblacion_total
2444,32,ZACATECAS,32,MORELOS,13207
2445,32,ZACATECAS,33,MOYAHUA DE ESTRADA,4530
2446,32,ZACATECAS,34,NOCHISTLAN DE MEJIA,27945
2447,32,ZACATECAS,35,NORIA DE ANGELES,16284
2448,32,ZACATECAS,36,OJOCALIENTE,44144
2449,32,ZACATECAS,37,PANUCO,17577
2450,32,ZACATECAS,38,PINOS,72241
2451,32,ZACATECAS,39,RIO GRANDE,64535
2452,32,ZACATECAS,40,SAIN ALTO,21844
2453,32,ZACATECAS,41,EL SALVADOR,2509
2454,32,ZACATECAS,42,SOMBRERETE,63665
2455,32,ZACATECAS,43,SUSTICACAN,1365
2456,32,ZACATECAS,44,TABASCO,16588
2457,32,ZACATECAS,45,TEPECHITLAN,8321
2458,32,ZACATECAS,46,TEPETONGO,6490
2459,32,ZACATECAS,47,TEUL DE GONZALEZ ORTEGA,5356
2460,32,ZACATECAS,48,TLALTENANGO DE SANCHEZ ROMAN,27302
2461,32,ZACATECAS,49,VALPARAISO,32461
2462,32,ZACATECAS,50,VETAGRANDE,10276
2463,32,ZACATECAS,51,VILLA DE COS,34623
2464,32,ZACATECAS,52,VILLA GARCIA,19525
2465,32,ZACATECAS,53,VILLA GONZALEZ ORTEGA,13208
2466,32,ZACATECAS,54,VILLA HIDALGO,19446
2467,32,ZACATECAS,55,VILLANUEVA,31558
2468,32,ZACATECAS,56,ZACATECAS,149607
2469,32,ZACATECAS,57,TRANCOSO,20455
2470,32,ZACATECAS,58,SANTA MARIA DE LA PAZ,2767
2471,800,MEXICO O CIUDAD DE MEXICO,800,MEXICO O CIUDAD DE MEXICO,0
2472,999,ENTIDAD O PAIS NO ESPECIFICADO,999,MUNICIPIO NO ESPECIFICADO,0
